temperature,iterations,malus_avg
3.900000000000001,24,-1966.8666666666666
3.900000000000001,25,-1899.0
3.900000000000001,26,-1967.2666666666667
3.900000000000001,27,-1974.0
3.900000000000001,28,-1964.5333333333333
3.900000000000001,29,-1932.4666666666667
3.900000000000001,30,-2019.2
3.900000000000001,31,-1934.0666666666666
3.900000000000001,32,-1904.6666666666667
3.900000000000001,33,-1959.3333333333333
3.900000000000001,34,-1978.4
3.900000000000001,35,-1951.6666666666667
3.900000000000001,36,-1975.4
3.900000000000001,37,-1993.2666666666667
3.900000000000001,38,-1994.5333333333333
3.900000000000001,39,-1997.5333333333333
4.1000000000000005,10,-1959.2666666666667
4.1000000000000005,11,-1953.0
4.1000000000000005,12,-1967.0666666666666
4.1000000000000005,13,-1937.6666666666667
4.1000000000000005,14,-1960.8
4.1000000000000005,15,-1978.6
4.1000000000000005,16,-1935.8666666666666
4.1000000000000005,17,-1924.2666666666667
4.1000000000000005,18,-2004.0666666666666
4.1000000000000005,19,-2063.4666666666667
4.1000000000000005,20,-1929.2666666666667
4.1000000000000005,21,-1961.7333333333333
4.1000000000000005,22,-1905.0
4.1000000000000005,23,-2001.0666666666666
4.1000000000000005,24,-1905.4666666666667
4.1000000000000005,25,-1922.1333333333334
4.1000000000000005,26,-2003.8
4.1000000000000005,27,-1946.6
4.1000000000000005,28,-1883.2666666666667
4.1000000000000005,29,-1932.5333333333333
4.1000000000000005,30,-1898.4
4.1000000000000005,31,-1979.4666666666667
4.1000000000000005,32,-1945.1333333333334
4.1000000000000005,33,-1975.6
4.1000000000000005,34,-1920.6
4.1000000000000005,35,-1967.2666666666667
4.1000000000000005,36,-1963.8666666666666
4.1000000000000005,37,-1931.6
4.1000000000000005,38,-1972.0666666666666
4.1000000000000005,39,-1885.2666666666667
4.300000000000001,10,-1970.1333333333334
4.300000000000001,11,-2000.2
4.300000000000001,12,-1921.9333333333334
4.300000000000001,13,-1984.7333333333333
4.300000000000001,14,-1928.5333333333333
4.300000000000001,15,-1934.2666666666667
4.300000000000001,16,-1961.6
4.300000000000001,17,-1973.0
4.300000000000001,18,-1982.6666666666667
4.300000000000001,19,-1940.1333333333334
4.300000000000001,20,-1927.2666666666667
4.300000000000001,21,-2000.8666666666666
4.300000000000001,22,-1946.5333333333333
4.300000000000001,23,-1981.8
4.300000000000001,24,-1992.2
4.300000000000001,25,-1981.6666666666667
4.300000000000001,26,-2012.4
4.300000000000001,27,-2016.4
4.300000000000001,28,-1914.0666666666666
4.300000000000001,29,-1971.1333333333334
4.300000000000001,30,-1963.2
4.300000000000001,31,-1944.0
4.300000000000001,32,-1947.0666666666666
4.300000000000001,33,-1902.2666666666667
4.300000000000001,34,-1943.6666666666667
4.300000000000001,35,-1974.4666666666667
4.300000000000001,36,-1958.6666666666667
4.300000000000001,37,-1949.9333333333334
4.300000000000001,38,-1944.6
4.300000000000001,39,-1959.5333333333333
4.500000000000001,10,-1942.2
4.500000000000001,11,-1997.4
4.500000000000001,12,-1962.8
4.500000000000001,13,-1998.6
4.500000000000001,14,-2016.2666666666667
4.500000000000001,15,-1977.5333333333333
4.500000000000001,16,-1961.1333333333334
4.500000000000001,17,-2010.7333333333333
4.500000000000001,18,-1964.0
4.500000000000001,19,-1955.2
4.500000000000001,20,-1965.6
4.500000000000001,21,-1928.4666666666667
4.500000000000001,22,-1907.4
4.500000000000001,23,-2003.0666666666666
4.500000000000001,24,-1905.6
4.500000000000001,25,-1962.1333333333334
4.500000000000001,26,-1910.2
4.500000000000001,27,-1970.4666666666667
4.500000000000001,28,-1950.5333333333333
4.500000000000001,29,-1947.4666666666667
4.500000000000001,30,-2016.1333333333334
4.500000000000001,31,-2041.7333333333333
4.500000000000001,32,-1977.6666666666667
4.500000000000001,33,-1947.5333333333333
4.500000000000001,34,-1911.6
4.500000000000001,35,-1938.0
4.500000000000001,36,-2005.9333333333334
4.500000000000001,37,-2013.4
4.500000000000001,38,-1939.0666666666666
4.500000000000001,39,-1991.0666666666666
4.7,10,-1985.3333333333333
4.7,11,-2032.2
4.7,12,-1917.0666666666666
4.7,13,-1900.4
4.7,14,-2008.2666666666667
4.7,15,-1972.9333333333334
4.7,16,-2015.5333333333333
4.7,17,-1934.6666666666667
4.7,18,-1963.2
4.7,19,-2022.4666666666667
4.7,20,-1939.7333333333333
4.7,21,-1941.6666666666667
4.7,22,-2030.1333333333334
4.7,23,-1960.0
4.7,24,-1968.5333333333333
4.7,25,-1964.3333333333333
4.7,26,-2012.6
4.7,27,-1961.9333333333334
4.7,28,-2034.2666666666667
4.7,29,-1925.3333333333333
4.7,30,-1871.6
4.7,31,-1948.3333333333333
4.7,32,-1960.0666666666666
4.7,33,-1982.7333333333333
4.7,34,-1982.0666666666666
4.7,35,-1947.3333333333333
4.7,36,-1964.2666666666667
4.7,37,-1978.4
4.7,38,-1993.7333333333333
4.7,39,-1917.8
4.9,10,-1980.0
4.9,11,-1973.5333333333333
4.9,12,-1965.6666666666667
4.9,13,-1979.6
4.9,14,-1926.6666666666667
4.9,15,-1927.1333333333334
4.9,16,-1896.0666666666666
4.9,17,-1969.6
4.9,18,-1933.4666666666667
4.9,19,-1981.9333333333334
4.9,20,-1961.1333333333334
4.9,21,-1990.8666666666666
4.9,22,-1946.6
4.9,23,-1927.7333333333333
4.9,24,-1975.5333333333333
4.9,25,-1997.2
4.9,26,-1969.0
4.9,27,-1918.4666666666667
4.9,28,-2005.3333333333333
4.9,29,-1928.4666666666667
4.9,30,-1964.4
4.9,31,-1981.5333333333333
4.9,32,-1900.4666666666667
4.9,33,-1964.2666666666667
4.9,34,-1940.6
4.9,35,-1966.4666666666667
4.9,36,-2002.7333333333333
4.9,37,-1909.3333333333333
4.9,38,-1993.8
4.9,39,-2010.0666666666666
5.1000000000000005,10,-1910.4
5.1000000000000005,11,-2029.4666666666667
5.1000000000000005,12,-1980.2666666666667
5.1000000000000005,13,-1972.4666666666667
5.1000000000000005,14,-1996.7333333333333
5.1000000000000005,15,-1924.0
5.1000000000000005,16,-2040.1333333333334
5.1000000000000005,17,-1969.5333333333333
5.1000000000000005,18,-1979.0
5.1000000000000005,19,-1998.3333333333333
5.1000000000000005,20,-1945.5333333333333
5.1000000000000005,21,-1994.2
5.1000000000000005,22,-1945.9333333333334
5.1000000000000005,23,-2007.0666666666666
5.1000000000000005,24,-1989.4666666666667
5.1000000000000005,25,-1955.6
5.1000000000000005,26,-2009.1333333333334
5.1000000000000005,27,-1978.2666666666667
5.1000000000000005,28,-1987.9333333333334
5.1000000000000005,29,-1961.4
5.1000000000000005,30,-1980.1333333333334
5.1000000000000005,31,-1933.0
5.1000000000000005,32,-2024.2666666666667
5.1000000000000005,33,-1979.6666666666667
5.1000000000000005,34,-1891.1333333333334
5.1000000000000005,35,-1996.4666666666667
5.1000000000000005,36,-2068.6666666666665
5.1000000000000005,37,-2022.6666666666667
5.1000000000000005,38,-1933.2
5.1000000000000005,39,-1953.9333333333334
5.300000000000001,10,-1967.8
5.300000000000001,11,-1970.4666666666667
5.300000000000001,12,-2015.8666666666666
5.300000000000001,13,-2008.0
5.300000000000001,14,-2064.0
5.300000000000001,15,-1925.9333333333334
5.300000000000001,16,-2020.9333333333334
5.300000000000001,17,-2029.2
5.300000000000001,18,-1951.9333333333334
5.300000000000001,19,-1912.4
5.300000000000001,20,-1931.1333333333334
5.300000000000001,21,-2000.0666666666666
5.300000000000001,22,-1994.7333333333333
5.300000000000001,23,-1968.7333333333333
5.300000000000001,24,-1939.6666666666667
5.300000000000001,25,-1967.4666666666667
5.300000000000001,26,-2018.3333333333333
5.300000000000001,27,-1934.0
5.300000000000001,28,-1983.4666666666667
5.300000000000001,29,-1995.0
5.300000000000001,30,-1973.9333333333334
5.300000000000001,31,-1952.8
5.300000000000001,32,-1983.3333333333333
5.300000000000001,33,-1900.8666666666666
5.300000000000001,34,-1938.9333333333334
5.300000000000001,35,-1940.4666666666667
5.300000000000001,36,-1977.0
5.300000000000001,37,-1978.2
5.300000000000001,38,-1910.2666666666667
5.300000000000001,39,-1905.3333333333333
5.500000000000001,10,-1998.6666666666667
5.500000000000001,11,-1972.2
5.500000000000001,12,-1917.4
5.500000000000001,13,-1911.0666666666666
5.500000000000001,14,-2025.2
5.500000000000001,15,-1960.8666666666666
5.500000000000001,16,-1959.4
5.500000000000001,17,-1955.7333333333333
5.500000000000001,18,-1970.4
5.500000000000001,19,-1979.2666666666667
5.500000000000001,20,-1948.6
5.500000000000001,21,-2002.7333333333333
5.500000000000001,22,-1969.4666666666667
5.500000000000001,23,-1996.7333333333333
5.500000000000001,24,-1923.5333333333333
5.500000000000001,25,-1957.9333333333334
5.500000000000001,26,-1992.7333333333333
5.500000000000001,27,-1967.9333333333334
5.500000000000001,28,-1919.6666666666667
5.500000000000001,29,-1993.6
5.500000000000001,30,-1993.3333333333333
5.500000000000001,31,-2004.0666666666666
5.500000000000001,32,-1944.0666666666666
5.500000000000001,33,-1952.6
5.500000000000001,34,-1922.0
5.500000000000001,35,-1923.8666666666666
5.500000000000001,36,-1958.1333333333334
5.500000000000001,37,-1948.3333333333333
5.500000000000001,38,-1991.0
5.500000000000001,39,-2017.6666666666667
5.700000000000001,10,-1971.2666666666667
5.700000000000001,11,-1920.7333333333333
5.700000000000001,12,-1963.0666666666666
5.700000000000001,13,-1970.4666666666667
5.700000000000001,14,-2014.7333333333333
5.700000000000001,15,-2027.8666666666666
5.700000000000001,16,-1961.4666666666667
5.700000000000001,17,-1928.7333333333333
5.700000000000001,18,-1961.6
5.700000000000001,19,-1953.9333333333334
5.700000000000001,20,-1977.4666666666667
5.700000000000001,21,-2014.9333333333334
5.700000000000001,22,-1912.9333333333334
5.700000000000001,23,-2003.2666666666667
5.700000000000001,24,-1960.5333333333333
5.700000000000001,25,-1982.3333333333333
5.700000000000001,26,-1889.6666666666667
5.700000000000001,27,-1969.2666666666667
5.700000000000001,28,-2016.4666666666667
5.700000000000001,29,-1976.0
5.700000000000001,30,-1916.5333333333333
5.700000000000001,31,-1951.3333333333333
5.700000000000001,32,-1981.6
5.700000000000001,33,-2033.5333333333333
5.700000000000001,34,-1956.3333333333333
5.700000000000001,35,-1953.7333333333333
5.700000000000001,36,-1908.9333333333334
5.700000000000001,37,-2073.9333333333334
5.700000000000001,38,-1893.8666666666666
5.700000000000001,39,-1970.4
5.9,10,-1953.8666666666666
5.9,11,-1970.7333333333333
5.9,12,-1979.0666666666666
5.9,13,-1963.9333333333334
5.9,14,-1917.2666666666667
5.9,15,-1979.4
5.9,16,-1952.7333333333333
5.9,17,-1966.0666666666666
5.9,18,-2041.1333333333334
5.9,19,-1960.4
5.9,20,-1924.4666666666667
5.9,21,-1967.0666666666666
5.9,22,-1999.9333333333334
5.9,23,-1972.5333333333333
5.9,24,-2011.8666666666666
5.9,25,-1916.8
5.9,26,-1940.0
5.9,27,-1870.6666666666667
5.9,28,-1953.3333333333333
5.9,29,-1987.3333333333333
5.9,30,-1923.5333333333333
5.9,31,-2016.4666666666667
5.9,32,-1956.6
5.9,33,-1945.9333333333334
5.9,34,-1928.8
5.9,35,-1879.5333333333333
5.9,36,-2010.0666666666666
5.9,37,-1955.2666666666667
5.9,38,-1962.6
5.9,39,-1994.8
6.1000000000000005,10,-1915.0666666666666
6.1000000000000005,11,-1950.4
6.1000000000000005,12,-1956.2
6.1000000000000005,13,-1968.4666666666667
6.1000000000000005,14,-1985.8
6.1000000000000005,15,-1983.4666666666667
6.1000000000000005,16,-1935.8666666666666
6.1000000000000005,17,-1970.8666666666666
6.1000000000000005,18,-1962.8666666666666
6.1000000000000005,19,-2015.8666666666666
6.1000000000000005,20,-1990.6666666666667
6.1000000000000005,21,-1963.1333333333334
6.1000000000000005,22,-1955.8666666666666
6.1000000000000005,23,-2003.2666666666667
6.1000000000000005,24,-1987.0666666666666
6.1000000000000005,25,-1963.2
6.1000000000000005,26,-1958.9333333333334
6.1000000000000005,27,-1948.1333333333334
6.1000000000000005,28,-1967.8
6.1000000000000005,29,-1971.3333333333333
6.1000000000000005,30,-1988.6
6.1000000000000005,31,-1953.2666666666667
6.1000000000000005,32,-1963.6666666666667
6.1000000000000005,33,-2052.0666666666666
6.1000000000000005,34,-2020.6666666666667
6.1000000000000005,35,-1959.2666666666667
6.1000000000000005,36,-2006.6666666666667
6.1000000000000005,37,-1939.0
6.1000000000000005,38,-1999.6666666666667
6.1000000000000005,39,-1956.7333333333333
6.300000000000001,10,-1993.6666666666667
6.300000000000001,11,-1960.2666666666667
6.300000000000001,12,-1957.4666666666667
6.300000000000001,13,-1992.2666666666667
6.300000000000001,14,-1987.0
6.300000000000001,15,-2002.0666666666666
6.300000000000001,16,-2036.9333333333334
6.300000000000001,17,-2020.9333333333334
6.300000000000001,18,-1942.3333333333333
6.300000000000001,19,-1979.5333333333333
6.300000000000001,20,-2020.1333333333334
6.300000000000001,21,-1967.4666666666667
6.300000000000001,22,-2001.8666666666666
6.300000000000001,23,-1969.0666666666666
6.300000000000001,24,-1957.4666666666667
6.300000000000001,25,-1916.0
6.300000000000001,26,-2002.6666666666667
6.300000000000001,27,-1959.2666666666667
6.300000000000001,28,-1994.0666666666666
6.300000000000001,29,-1957.2666666666667
6.300000000000001,30,-1957.4666666666667
6.300000000000001,31,-1940.6666666666667
6.300000000000001,32,-1980.2666666666667
6.300000000000001,33,-2017.0
6.300000000000001,34,-2023.0666666666666
6.300000000000001,35,-1957.2
6.300000000000001,36,-2001.2
6.300000000000001,37,-1956.3333333333333
6.300000000000001,38,-1947.0
6.300000000000001,39,-1930.6666666666667
6.500000000000001,10,-1960.5333333333333
6.500000000000001,11,-1990.1333333333334
6.500000000000001,12,-1971.7333333333333
6.500000000000001,13,-1979.4
6.500000000000001,14,-2003.0666666666666
6.500000000000001,15,-1980.7333333333333
6.500000000000001,16,-1917.9333333333334
6.500000000000001,17,-2006.5333333333333
6.500000000000001,18,-1928.2666666666667
6.500000000000001,19,-1906.6
6.500000000000001,20,-1978.5333333333333
6.500000000000001,21,-1922.0
6.500000000000001,22,-1944.4
6.500000000000001,23,-1964.0
6.500000000000001,24,-1969.1333333333334
6.500000000000001,25,-1934.1333333333334
6.500000000000001,26,-1974.3333333333333
6.500000000000001,27,-2030.8666666666666
6.500000000000001,28,-1971.6666666666667
6.500000000000001,29,-1994.7333333333333
6.500000000000001,30,-1957.1333333333334
6.500000000000001,31,-1895.8
6.500000000000001,32,-1992.0666666666666
6.500000000000001,33,-1999.2666666666667
6.500000000000001,34,-1928.2666666666667
6.500000000000001,35,-1968.2
6.500000000000001,36,-1997.5333333333333
6.500000000000001,37,-1879.0
6.500000000000001,38,-1925.6
6.500000000000001,39,-1969.2
6.700000000000001,10,-1964.6
6.700000000000001,11,-1938.1333333333334
6.700000000000001,12,-1990.8
6.700000000000001,13,-2040.4
6.700000000000001,14,-2031.3333333333333
6.700000000000001,15,-1972.7333333333333
6.700000000000001,16,-1960.3333333333333
6.700000000000001,17,-1993.8666666666666
6.700000000000001,18,-1922.2666666666667
6.700000000000001,19,-2011.2666666666667
6.700000000000001,20,-2005.6
6.700000000000001,21,-1974.2666666666667
6.700000000000001,22,-1993.2666666666667
6.700000000000001,23,-1973.8666666666666
6.700000000000001,24,-2016.8666666666666
6.700000000000001,25,-1907.8666666666666
6.700000000000001,26,-1973.4
6.700000000000001,27,-2027.0
6.700000000000001,28,-1946.5333333333333
6.700000000000001,29,-1927.0
6.700000000000001,30,-2032.6
6.700000000000001,31,-1930.4
6.700000000000001,32,-2001.5333333333333
6.700000000000001,33,-1910.0666666666666
6.700000000000001,34,-1881.3333333333333
6.700000000000001,35,-1907.6
6.700000000000001,36,-1965.0666666666666
6.700000000000001,37,-2000.1333333333334
6.700000000000001,38,-1957.8
6.700000000000001,39,-1989.4666666666667
6.900000000000001,10,-1946.0666666666666
6.900000000000001,11,-1957.5333333333333
6.900000000000001,12,-1970.7333333333333
6.900000000000001,13,-1977.0
6.900000000000001,14,-1909.4
6.900000000000001,15,-1970.8
6.900000000000001,16,-1930.3333333333333
6.900000000000001,17,-1989.8666666666666
6.900000000000001,18,-2004.2666666666667
6.900000000000001,19,-1964.8
6.900000000000001,20,-1910.0666666666666
6.900000000000001,21,-2005.0666666666666
6.900000000000001,22,-1998.6666666666667
6.900000000000001,23,-1956.4666666666667
6.900000000000001,24,-1929.3333333333333
6.900000000000001,25,-1913.2
6.900000000000001,26,-2019.4666666666667
6.900000000000001,27,-1979.4
6.900000000000001,28,-2017.5333333333333
6.900000000000001,29,-1974.8
6.900000000000001,30,-2000.2666666666667
6.900000000000001,31,-1970.8666666666666
6.900000000000001,32,-1981.4
6.900000000000001,33,-1990.3333333333333
6.900000000000001,34,-1999.9333333333334
6.900000000000001,35,-1995.3333333333333
6.900000000000001,36,-2029.2
6.900000000000001,37,-1970.4
6.900000000000001,38,-2044.4666666666667
6.900000000000001,39,-1948.2
7.100000000000001,10,-2006.7333333333333
7.100000000000001,11,-2005.0
7.100000000000001,12,-2014.6666666666667
7.100000000000001,13,-1958.7333333333333
7.100000000000001,14,-1900.7333333333333
7.100000000000001,15,-1956.1333333333334
7.100000000000001,16,-2020.6666666666667
7.100000000000001,17,-1962.7333333333333
7.100000000000001,18,-1977.5333333333333
7.100000000000001,19,-1943.5333333333333
7.100000000000001,20,-1946.0
7.100000000000001,21,-1970.5333333333333
7.100000000000001,22,-1928.6666666666667
7.100000000000001,23,-1934.2666666666667
7.100000000000001,24,-1969.1333333333334
7.100000000000001,25,-1938.3333333333333
7.100000000000001,26,-1985.1333333333334
7.100000000000001,27,-1948.8
7.100000000000001,28,-1962.5333333333333
7.100000000000001,29,-1942.6
7.100000000000001,30,-2038.2666666666667
7.100000000000001,31,-1935.6666666666667
7.100000000000001,32,-2001.8666666666666
7.100000000000001,33,-2005.2666666666667
7.100000000000001,34,-1896.4666666666667
7.100000000000001,35,-1984.1333333333334
7.100000000000001,36,-1997.6
7.100000000000001,37,-1984.4666666666667
7.100000000000001,38,-1916.2
7.100000000000001,39,-2018.3333333333333
7.300000000000001,10,-1989.2
7.300000000000001,11,-1954.6
7.300000000000001,12,-2032.3333333333333
7.300000000000001,13,-1974.7333333333333
7.300000000000001,14,-1997.8
7.300000000000001,15,-1917.2666666666667
7.300000000000001,16,-1964.7333333333333
7.300000000000001,17,-2003.1333333333334
7.300000000000001,18,-1998.0666666666666
7.300000000000001,19,-1930.4666666666667
7.300000000000001,20,-2013.2
7.300000000000001,21,-1975.9333333333334
7.300000000000001,22,-2039.4666666666667
7.300000000000001,23,-1934.2
7.300000000000001,24,-1969.4666666666667
7.300000000000001,25,-2017.8666666666666
7.300000000000001,26,-1938.1333333333334
7.300000000000001,27,-1966.5333333333333
7.300000000000001,28,-1984.2666666666667
7.300000000000001,29,-1980.2
7.300000000000001,30,-1971.8666666666666
7.300000000000001,31,-1953.6
7.300000000000001,32,-1960.0
7.300000000000001,33,-1963.0666666666666
7.300000000000001,34,-1989.9333333333334
7.300000000000001,35,-1963.8
7.300000000000001,36,-1986.0
7.300000000000001,37,-1905.5333333333333
7.300000000000001,38,-1952.0
7.300000000000001,39,-2004.3333333333333
7.500000000000001,10,-1989.8666666666666
7.500000000000001,11,-2008.9333333333334
7.500000000000001,12,-1994.1333333333334
7.500000000000001,13,-2014.8666666666666
7.500000000000001,14,-1951.8
7.500000000000001,15,-2005.6
7.500000000000001,16,-1940.2666666666667
7.500000000000001,17,-1941.9333333333334
7.500000000000001,18,-1992.6
7.500000000000001,19,-1988.2
7.500000000000001,20,-1939.6
7.500000000000001,21,-1999.3333333333333
7.500000000000001,22,-1949.2
7.500000000000001,23,-1958.5333333333333
7.500000000000001,24,-1946.5333333333333
7.500000000000001,25,-1966.5333333333333
7.500000000000001,26,-1970.2
7.500000000000001,27,-1968.2
7.500000000000001,28,-1997.2
7.500000000000001,29,-2017.5333333333333
7.500000000000001,30,-1991.9333333333334
7.500000000000001,31,-1989.2
7.500000000000001,32,-1976.6666666666667
7.500000000000001,33,-1999.0666666666666
7.500000000000001,34,-1960.3333333333333
7.500000000000001,35,-1963.9333333333334
7.500000000000001,36,-2010.0666666666666
7.500000000000001,37,-1935.2
7.500000000000001,38,-1967.9333333333334
7.500000000000001,39,-2012.2
7.700000000000001,10,-1974.0666666666666
7.700000000000001,11,-2003.5333333333333
7.700000000000001,12,-1981.4
7.700000000000001,13,-2017.4
7.700000000000001,14,-1974.4
7.700000000000001,15,-1972.2
7.700000000000001,16,-2017.4
7.700000000000001,17,-1922.6666666666667
7.700000000000001,18,-1932.6
7.700000000000001,19,-1979.3333333333333
7.700000000000001,20,-1966.7333333333333
7.700000000000001,21,-2019.6
7.700000000000001,22,-1939.0
7.700000000000001,23,-1953.6
7.700000000000001,24,-2021.8
7.700000000000001,25,-1934.0666666666666
7.700000000000001,26,-1882.0
7.700000000000001,27,-1947.6666666666667
7.700000000000001,28,-2012.6666666666667
7.700000000000001,29,-1993.5333333333333
7.700000000000001,30,-1912.8666666666666
7.700000000000001,31,-2041.9333333333334
7.700000000000001,32,-1946.3333333333333
7.700000000000001,33,-1970.0
7.700000000000001,34,-1975.4
7.700000000000001,35,-2001.9333333333334
7.700000000000001,36,-1945.6666666666667
7.700000000000001,37,-1892.6666666666667
7.700000000000001,38,-1961.8
7.700000000000001,39,-2012.9333333333334
7.900000000000001,10,-1974.0
7.900000000000001,11,-1975.4666666666667
7.900000000000001,12,-2032.7333333333333
7.900000000000001,13,-1974.8
7.900000000000001,14,-1982.2666666666667
7.900000000000001,15,-1925.5333333333333
7.900000000000001,16,-1964.8
7.900000000000001,17,-1988.1333333333334
7.900000000000001,18,-1943.9333333333334
7.900000000000001,19,-1991.4
7.900000000000001,20,-1981.8
7.900000000000001,21,-2021.0
7.900000000000001,22,-1962.8666666666666
7.900000000000001,23,-1982.6
7.900000000000001,24,-1902.0666666666666
7.900000000000001,25,-2000.0666666666666
7.900000000000001,26,-1992.5333333333333
7.900000000000001,27,-1976.2666666666667
7.900000000000001,28,-1972.4
7.900000000000001,29,-1947.8
7.900000000000001,30,-1988.2
7.900000000000001,31,-1944.2666666666667
7.900000000000001,32,-1974.9333333333334
7.900000000000001,33,-1944.6
7.900000000000001,34,-2012.2666666666667
7.900000000000001,35,-2018.6666666666667
7.900000000000001,36,-2038.3333333333333
7.900000000000001,37,-1945.0666666666666
7.900000000000001,38,-1980.7333333333333
7.900000000000001,39,-2038.8666666666666
